PERSON_ID,COURSE_CD,COURSE_TITLE,RESPONSIBLE_ORG_UNIT,RESEARCH_ORG_UNIT,TITLE,COURSE_ATTEMPT_STATUS,FEE_CAT,COURSE_TOTAL_EFTSU,CURRENT_EFTSU,RES_EFTSU_TO_DATE,HIGH_COST_LOW_COST,RFCD_1_DESC,RFCD_1_PRCNT,SEO_1_CODE,SEO_1_DESC,SEO_1_PRCNT
950047,226AA,Master of Arts in Information and Technological Sciences (Research),FCY-ISE,RA-ISER,Mr,COMPLETED,DOMESTIC,2,0.25,2.25,LOWCOST,,,,,
950049,230AA,Master of Arts in Communication (Research),FCY-AAD,,Dr,COMPLETED,DOMESTIC,2,0.25,1,LOWCOST,,,,,
950049,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Dr,COMPLETED,DOMESTIC,3,1,4,LOWCOST,,,,,
950069,230AA,Master of Arts in Communication (Research),FCY-AAD,,Ms,COMPLETED,DOMESTIC,2,0.5,1.996,LOWCOST,,,,,
950150,230AA,Master of Arts in Communication (Research),FCY-AAD,,Ms,COMPLETED,INT-FEE,2,0.5,2.121,LOWCOST,,,,,
950297,853AA,Doctor of Philosophy in Management,FCY-BGL,FCY-BAG,Mr,DISCONTIN,DOM-09,3,0.25,3.5,LOWCOST,MARKETING AND MARKET RESEARCH,100,710000,COMMERCIAL SERVICES AND TOURISM,100
950405,230AA,Master of Arts in Communication (Research),FCY-AAD,,Mr,DISCONTIN,INT-FEE,2,0.5,2.121,LOWCOST,,,,,
950423,230AA,Master of Arts in Communication (Research),FCY-AAD,,Ms,COMPLETED,DOMESTIC,2,0.5,2.162,LOWCOST,,,,,
950441,049AA,Master of Arts in Administration (Research),FCY-BAG,,Ms,DISCONTIN,,2,0.166,0.166,LOWCOST,,,,,
950513,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,RA-GRG,Mr,DISCONTIN,DOMESTIC,3,0.5,1.914,LOWCOST,,,,,
950523,255AA,Master of Corporate Law (Research),FCY-LAW,,Mr,DISCONTIN,DOMESTIC,2,0.166,0.664,LOWCOST,,,,,
950577,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,,Mr,COMPLETED,INT-FEE,2,0.375,1.375,HIGHCOST,,,,,
950596,055AA,Master of Education (Research),FCY-EDU,,Ms,DISCONTIN,DOMESTIC,2,0.25,1.75,LOWCOST,,,,,
950596,481AA,Master of Education (Honours),FCY-ETM,RA-LCRA,Ms,COMPLETED,DOMESTIC,2,0.25,1.75,LOWCOST,CURRICULUM STUDIES: ENGLISH EDUCATION,100,740102,PRIMARY EDUCATION,100
950603,230AA,Master of Arts in Communication (Research),FCY-AAD,,Ms,DISCONTIN,DOMESTIC,2,0.332,0.914,LOWCOST,,,,,
950627,230AA,Master of Arts in Communication (Research),FCY-AAD,,Ms,DISCONTIN,INT-FEE,2,0.498,0.996,LOWCOST,,,,,
950630,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,,Mr,DISCONTIN,DOMESTIC,2,0.375,0.625,HIGHCOST,,,,,
950633,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Mrs,DISCONTIN,DOMESTIC,3,0.25,1.5,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
950633,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,IAE,Mrs,ENROLLED,DOM-13,3,0.25,1.5,HIGHCOST,NATURAL RESOURCE MANAGEMENT,100,760299,ENVIRONMENTAL & RESOURCE EVALUATION NOT ELSEWHERE CLAS,100
950648,233AA,Master of Applied Science in Information & Technological Sciences (Research),FCY-ISE,,Mr,COMPLETED,DOMESTIC,2,0.25,0.833,LOWCOST,,,,,
950648,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,FCY-ISE,Mr,COMPLETED,DOMESTIC,3,0.25,5,LOWCOST,INFORMATION SYSTEMS NOT ELSEWHERE CLASSIFIED,100,780199,OTHER NON-ORIENTED RESEARCH,100
950721,233AA,Master of Applied Science in Information & Technological Sciences (Research),FCY-ISE,RA-ISER,Mr,DISCONTIN,,2,0.5,0.5,LOWCOST,,,,,
950734,156AA,Master of Applied Science in Cultural Heritage Management (Research),FCY-AAD,,Ms,DISCONTIN,DOMESTIC,2,0.187,0.374,LOWCOST,,,,,
950753,230AA,Master of Arts in Communication (Research),FCY-AAD,,Dr,DISCONTIN,DOMESTIC,2,0.5,1.496,LOWCOST,,,,,
950753,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Dr,COMPLETED,DOMESTIC,3,0.5,3,LOWCOST,,,,,
950768,491AA,Master of Education in Counselling Research (Research),FCY-EDU,RA-LCRA,Mr,DISCONTIN,DOMESTIC,2,0.25,0.75,LOWCOST,,,,,
950779,497AA,Master of Human Resource Development (Research),FCY-EDU,RA-LCRA,Mr,DISCONTIN,DOMESTIC,2,0.25,0.25,LOWCOST,,,,,
950833,230AA,Master of Arts in Communication (Research),FCY-AAD,,Ms,DISCONTIN,DOMESTIC,2,0,0,LOWCOST,,,,,
950847,156AG,Master of Applied Science in Conservation of Cultural Materials(Research,FCY-AAD,,Mr,COMPLETED,DOMESTIC,2,0.5,2.5,LOWCOST,,,,,
950865,055AA,Master of Education (Research),FCY-EDU,,Ms,DISCONTIN,DOMESTIC,2,0.25,1.5,LOWCOST,,,,,
950878,313AA,Master of Arts in Information Studies (Research),FCY-AAD,,Ms,DISCONTIN,DOMESTIC,2,0.25,0.5,LOWCOST,,,,,
950935,049AA,Master of Arts in Administration (Research),FCY-BAG,,Ms,DISCONTIN,DOMESTIC,2,0.222,1.942,LOWCOST,,,,,
950935,244AB,Doctor of Philosophy in Public Sector Management,FCY-BAG,RA-CRG,Ms,COMPLETED,DOMESTIC,3,0.25,5.5,LOWCOST,PUBLIC ADMINISTRATION,100,750605,PUBLIC SERVICES MANAGEMENT,100
950938,255AA,Master of Corporate Law (Research),FCY-LAW,,Mr,DISCONTIN,,2,1,1,LOWCOST,,,,,
950943,491AA,Master of Education in Counselling Research (Research),FCY-EDU,,Mrs,DISCONTIN,DOMESTIC,2,0.5,0.5,LOWCOST,,,,,
951004,230AA,Master of Arts in Communication (Research),FCY-AAD,,Mr,DISCONTIN,DOMESTIC,2,0.166,0.332,LOWCOST,,,,,
951009,156AA,Master of Applied Science in Cultural Heritage Management (Research),FCY-AAD,RA-PHIW,Ms,COMPLETED,DOMESTIC,2,0.374,1.496,LOWCOST,,,,,
951045,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Ms,DISCONTIN,DOM-13,3,0.25,0.25,LOWCOST,,,,,
951096,230AA,Master of Arts in Communication (Research),FCY-AAD,,Ms,DISCONTIN,INT-FEE,2,0.498,0.996,LOWCOST,,,,,
951097,230AA,Master of Arts in Communication (Research),FCY-AAD,,Mr,COMPLETED,INT-FEE,2,0.5,1.664,LOWCOST,,,,,
951097,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Mr,DISCONTIN,INT-FEE,3,1,2.623,LOWCOST,,,,,
951161,491AA,Master of Education in Counselling Research (Research),FCY-EDU,RA-LCRA,Ms,DISCONTIN,DOMESTIC,2,0.5,0.5,LOWCOST,,,,,
951171,055AA,Master of Education (Research),FCY-EDU,,Mr,COMPLETED,DOMESTIC,2,0.5,3.5,LOWCOST,,,,,
951265,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Dr,COMPLETED,,3,0,1.5,LOWCOST,,,,,
951265,327AA,Master of Arts in Tourism (Research),FCY-BAG,,Dr,DISCONTIN,DOMESTIC,2,0.25,1,LOWCOST,,,,,
951274,055AA,Master of Education (Research),FCY-EDU,,Mrs,COMPLETED,DOMESTIC,2,0.5,2,LOWCOST,,,,,
951296,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,DOMESTIC,3,1,4,HIGHCOST,,,,,
951306,156AA,Master of Applied Science in Cultural Heritage Management (Research),FCY-AAD,,Ms,DISCONTIN,DOMESTIC,2,0.187,0.562,LOWCOST,,,,,
951343,055AA,Master of Education (Research),FCY-EDU,,Mrs,DISCONTIN,DOMESTIC,2,0.25,1,LOWCOST,,,,,
951353,049AA,Master of Arts in Administration (Research),FCY-BAG,,Ms,DISCONTIN,,2,0.332,0.664,LOWCOST,,,,,
951377,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,RA-GRG,Mr,DISCONTIN,DOMESTIC,3,0.25,4.996,LOWCOST,PUBLIC ADMINISTRATION,100,,,
951391,055AA,Master of Education (Research),FCY-EDU,,Ms,DISCONTIN,DOMESTIC,2,0.25,0.25,LOWCOST,,,,,
951395,055AA,Master of Education (Research),FCY-EDU,,Ms,DISCONTIN,DOMESTIC,2,0.25,0.25,LOWCOST,,,,,
951409,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,DOMESTIC,3,0.25,4.75,HIGHCOST,,,,,
951431,156AB,Master of Applied Science in General Science (Research),FCY-ETM,,Ms,DISCONTIN,DOMESTIC,2,0.5,1,HIGHCOST,,,,,
951462,251AA,Doctor of Philosophy in Environmental Design,FCY-AAD,RA-BCE,Dr,COMPLETED,,3,0.5,4.5,LOWCOST,,,,,
951463,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Ms,DISCONTIN,DOMESTIC,3,0.5,3.25,LOWCOST,,,,,
951705,327AA,Master of Arts in Tourism (Research),FCY-BAG,,Ms,DISCONTIN,DOMESTIC,2,0.5,1,LOWCOST,,,,,
951816,230AA,Master of Arts in Communication (Research),FCY-AAD,,Ms,DISCONTIN,DOMESTIC,2,0.332,0.664,LOWCOST,,,,,
951834,156AG,Master of Applied Science in Conservation of Cultural Materials(Research,FCY-AAD,,Mr,DISCONTIN,INT-FEE,2,0.5,2,LOWCOST,,,,,
951864,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,RA-ISER,Mr,DISCONTIN,INT-FEE,3,0.5,1,LOWCOST,,,,,
952019,158AA,Master of Environmental Design (Research),FCY-AAD,,Mr,DISCONTIN,INT-FEE,2,0,0,LOWCOST,,,,,
952070,230AA,Master of Arts in Communication (Research),FCY-AAD,,Mr,DISCONTIN,INT-FEE,2,0.498,0.996,LOWCOST,,,,,
952120,244AB,Doctor of Philosophy in Public Sector Management,FCY-BAG,RA-CRG,Mr,DISCONTIN,INT-FEE,3,0.5,2,LOWCOST,,,,,
952203,497AA,Master of Human Resource Development (Research),FCY-EDU,,Ms,DISCONTIN,DOMESTIC,2,0,0,LOWCOST,,,,,
952668,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Ms,DISCONTIN,,3,0.5,0.5,HIGHCOST,,,,,
953020,942AA,Master of Law (Research),FCY-BGL,FCY-BGL,Ms,ENROLLED,DOM-13,2,0.25,1.25,LOWCOST,INTELLECTUAL PROPERTY,100,750501,OWNERSHIP OF THE LAND,100
953197,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-EDU,Mr,DISCONTIN,DOM-10,3,0,0.75,LOWCOST,EDUCATION STUDIES NOT ELSEWHERE CLASSIFIED,100,740201,SECONDARY EDUCATION,100
953258,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Dr,COMPLETED,DOMESTIC,3,0.5,6,LOWCOST,AUSTRALIAN AND NEW ZEALAND,100,751001,LANGUAGES AND LITERATURE,100
953297,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Ms,DISCONTIN,DOMESTIC,3,1,2,HIGHCOST,,,,,
953364,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Ms,DISCONTIN,DOMESTIC,3,0,0,HIGHCOST,,,,,
953373,230AA,Master of Arts in Communication (Research),FCY-AAD,RA-CRG,Ms,DISCONTIN,DOMESTIC,2,0.25,2.912,LOWCOST,,,,,
953481,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Ms,DISCONTIN,DOMESTIC,3,1,2,HIGHCOST,,,,,
953676,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,DOMESTIC,3,0.25,5,HIGHCOST,FRESHWATER ECOLOGY,100,770805,INTEGRATED (ECOSYSTEM) ASSESSMENT AND MANAGEMENT,100
953864,254HC,Doctor of Philosophy,RESSERV,UC-RISE,Mr,ENROLLED,DOM-13,3.5,0.5,2,HIGHCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
953864,896AA,Master of Sports Science (Research),FCY-HLT,FCY-HLT,Mr,DISCONTIN,DOM-13,2,0.5,1,,,,,,
953871,178AA,Master of Engineering (Research),FCY-ISE,RA-ISER,Mr,DISCONTIN,DOMESTIC,2,0.416,0.416,LOWCOST,,,,,
954544,230AA,Master of Arts in Communication (Research),FCY-AAD,,Ms,DISCONTIN,DOMESTIC,2,0,0,LOWCOST,,,,,
954621,156AB,Master of Applied Science in General Science (Research),FCY-ETM,,Mrs,DISCONTIN,INT-FEE,2,0.375,0.625,HIGHCOST,,,,,
954621,254LC,Doctor of Philosophy,RESSERV,FCY-HLT,Mrs,ENROLLED,DOM-14,3.5,0.5,1,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
954674,226AA,Master of Arts in Information and Technological Sciences (Research),FCY-ISE,,Mr,DISCONTIN,INT-FEE,2,0,0,LOWCOST,,,,,
954687,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,IAE,Dr,COMPLETED,DOMESTIC,3,0,4.25,HIGHCOST,ENVIRONMENTAL CHEMISTRY (INCL. ATMOSPHERIC CHEMISTRY),100,770805,INTEGRATED (ECOSYSTEM) ASSESSMENT AND MANAGEMENT,100
954689,312AA,Master of Nursing (Research)                                            ,HDS,,Ms,DISCONTIN,DOMESTIC,2,0.582,0.582,,,,,,
954715,180JA,Doctor of Philosophy in Health,FCY-HLT,FCY-HLT,Mr,ENROLLED,DOM-11,3,0.25,3,HIGHCOST,PREVENTIVE MEDICINE,100,730219,BEHAVIOUR AND HEALTH,100
954839,230AA,Master of Arts in Communication (Research),FCY-AAD,,Ms,DISCONTIN,DOMESTIC,2,0.25,1.746,LOWCOST,,,,,
954853,226AA,Master of Arts in Information and Technological Sciences (Research),FCY-ISE,,Ms,DISCONTIN,DOMESTIC,2,0.5,3,LOWCOST,,,,,
954955,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Mr,DISCONTIN,DOMESTIC,3,0.5,5,HIGHCOST,,,,,
954962,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,,3,0,4.75,HIGHCOST,,,,,
954988,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Dr,COMPLETED,DOMESTIC,3,0.25,3.5,LOWCOST,,,,,
955122,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,,Ms,COMPLETED,INT-FEE,2,0.5,1,HIGHCOST,,,,,
955213,156AB,Master of Applied Science in General Science (Research),FCY-ETM,,Mr,COMPLETED,INT-FEE,2,0.5,2,HIGHCOST,,,,,
955216,244AB,Doctor of Philosophy in Public Sector Management,FCY-BAG,RA-GRG,Mr,DISCONTIN,INT-FEE,3,1,3.5,LOWCOST,,,,,
955229,255AA,Master of Corporate Law (Research),FCY-LAW,,Ms,DISCONTIN,INT-FEE,2,0.498,0.498,LOWCOST,,,,,
955308,255AA,Master of Corporate Law (Research),FCY-LAW,,Mr,DISCONTIN,,2,0.25,1.666,LOWCOST,,,,,
955311,156AB,Master of Applied Science in General Science (Research),FCY-ETM,,Ms,COMPLETED,INT-FEE,2,0.5,2,HIGHCOST,,,,,
955320,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Mr,DISCONTIN,DOMESTIC,3,0.5,0.5,HIGHCOST,,,,,
955321,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Ms,COMPLETED,DOMESTIC,3,0.25,6,HIGHCOST, EARTH SCIENCES NOT ELSEWHERE CLASSIFIED,100,770702,LAND AND WATER MANAGEMENT,100
955348,251AA,Doctor of Philosophy in Environmental Design,FCY-AAD,RA-BCE,Dr,COMPLETED,INT-FEE,3,1,4,LOWCOST,,,,,
960008,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-ETM,Mr,DISCONTIN,DOM-09,3,0.25,1.75,HIGHCOST,PATHOLOGY,100,730101,INFECTIOUS DISEASES,100
960029,491AA,Master of Education in Counselling Research (Research),FCY-EDU,RA-LCRA,Ms,DISCONTIN,DOMESTIC,2,0.5,0.5,LOWCOST,,,,,
960039,491AA,Master of Education in Counselling Research (Research),FCY-EDU,RA-LCRA,Ms,COMPLETED,DOMESTIC,2,0,0.75,LOWCOST,,,,,
960164,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Dr,COMPLETED,DOMESTIC,3,0.5,5.5,LOWCOST,,,,,
960198,055AA,Master of Education (Research),FCY-EDU,,Ms,COMPLETED,DOMESTIC,2,0.5,1.5,LOWCOST,,,,,
960208,055AA,Master of Education (Research),FCY-EDU,,Mr,DISCONTIN,DOMESTIC,2,0.5,1,LOWCOST,,,,,
960215,156AB,Master of Applied Science in General Science (Research),FCY-ETM,RA-PHIW,Mr,COMPLETED,DOMESTIC,2,0,2.5,HIGHCOST,,,,,
960257,230AA,Master of Arts in Communication (Research),FCY-AAD,,Dr,COMPLETED,DOMESTIC,2,0.5,1,LOWCOST,,,,,
960257,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Dr,COMPLETED,DOMESTIC,3,0,5,LOWCOST,AUSTRALIAN AND NEW ZEALAND,100,751000,COMMUNICATION,100
960258,230AA,Master of Arts in Communication (Research),FCY-AAD,,Ms,DISCONTIN,,2,0.166,0.498,LOWCOST,,,,,
960271,055AA,Master of Education (Research),FCY-EDU,,Ms,DISCONTIN,DOMESTIC,2,0.666,1.666,LOWCOST,,,,,
960284,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,,Dr,DISCONTIN,DOMESTIC,2,1,4,HIGHCOST,,,,,
960284,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,IAE,Dr,COMPLETED,DOMESTIC,3,0,4,HIGHCOST,ENVIRONMENTAL CHEMISTRY (INCL. ATMOSPHERIC CHEMISTRY),100,770805,INTEGRATED (ECOSYSTEM) ASSESSMENT AND MANAGEMENT,100
960285,156AB,Master of Applied Science in General Science (Research),FCY-ETM,,Ms,COMPLETED,,2,1,2,HIGHCOST,,,,,
960347,055AA,Master of Education (Research),FCY-EDU,RA-LCRA,Mr,COMPLETED,DOMESTIC,2,0.25,2.25,LOWCOST,,,,,
960355,230AA,Master of Arts in Communication (Research),FCY-AAD,RA-CRG,Ms,COMPLETED,DOMESTIC,2,0.5,1,LOWCOST,,,,,
960380,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,RA-CRG,Mr,DISCONTIN,DOMESTIC,3,0.25,0.582,LOWCOST,,,,,
960410,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,,Ms,DISCONTIN,DOMESTIC,2,0.375,1.125,HIGHCOST,,,,,
960422,230AA,Master of Arts in Communication (Research),FCY-AAD,,Ms,COMPLETED,DOMESTIC,2,0.25,1,LOWCOST,,,,,
960432,851AA,Professional Doctorate in Business Administration (Research),FCY-BGL,RA-GRG,Mr,DISCONTIN,DOMESTIC,3,0.25,0.25,LOWCOST,,,,,
960433,254LC,Doctor of Philosophy,RESSERV,FCY-BGL,Mrs,ENROLLED,DOM-15,3.5,0.25,0.5,LOWCOST,INFORMATION SYSTEMS ORGANISATION,100,780199,OTHER NON-ORIENTED RESEARCH,100
960486,323AA,Professional Doctorate in Legal Science (Research),FCY-LAW,RA-CRG,Mr,DISCONTIN,DOMESTIC,3,0.25,4.748,LOWCOST,CONSTITUTIONALISM AND CONSTITUTIONAL LAW,100,,,
960487,323AA,Professional Doctorate in Legal Science (Research),FCY-LAW,RA-CRG,Mr,DISCONTIN,DOMESTIC,3,0.5,3.164,LOWCOST,,,,,
960523,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,RA-ISER,Dr,DISCONTIN,DOMESTIC,3,0.5,2,LOWCOST,,,,,
960557,049AA,Master of Arts in Administration (Research),FCY-BAG,,Ms,DISCONTIN,DOMESTIC,2,0.332,0.664,LOWCOST,,,,,
960588,244AD,Doctor of Philosophy in Economics,FCY-BGL,NATSEM,Mr,COMPLETED,DOMESTIC,3,0,2.5,LOWCOST,LABOUR ECONOMICS,100,720199,MACROECONOMIC ISSUES NOT ELSEWHERE CLASSIFIED,100
960602,864AA,Doctor of Philosophy in Politics,FCY-BGL,FCY-BAG,Ms,DISCONTIN,DOMESTIC,3,0.5,2.5,LOWCOST,,,,,
960627,313AA,Master of Arts in Information Studies (Research),FCY-AAD,,Ms,DISCONTIN,DOMESTIC,2,0.375,0.375,LOWCOST,,,,,
960675,156AA,Master of Applied Science in Cultural Heritage Management (Research),FCY-AAD,RA-PHIW,Mr,DISCONTIN,INT-FEE,2,0.75,1.623,LOWCOST,,,,,
960848,055AA,Master of Education (Research),FCY-EDU,,Mr,COMPLETED,INT-FEE,2,0.5,2,LOWCOST,,,,,
960928,313AA,Master of Arts in Information Studies (Research),FCY-AAD,,Ms,COMPLETED,DOMESTIC,2,0.5,1,LOWCOST,,,,,
960972,156AA,Master of Applied Science in Cultural Heritage Management (Research),FCY-AAD,,Ms,DISCONTIN,DOMESTIC,2,0,0,LOWCOST,,,,,
960974,313AA,Master of Arts in Information Studies (Research),FCY-AAD,,Mr,DISCONTIN,INT-FEE,2,0.5,1.625,LOWCOST,,,,,
961084,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,FCY-BAG,Dr,COMPLETED,DOMESTIC,3,0.25,3.914,LOWCOST,"EDUCATIONAL POLICY, ADMINISTRATION AND MANAGEMENT",100,749906,EDUCATION POLICY,100
961091,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,RA-GRG,Mr,DISCONTIN,DOMESTIC,3,0.5,3.832,LOWCOST,"EDUCATIONAL POLICY, ADMINISTRATION AND MANAGEMENT",100,,,
961268,158AA,Master of Environmental Design (Research),FCY-AAD,,Ms,COMPLETED,INT-FEE,2,0.5,2,LOWCOST,,,,,
961283,230AA,Master of Arts in Communication (Research),FCY-AAD,,Mr,DISCONTIN,INT-FEE,2,0.5,1.996,LOWCOST,,,,,
961304,156AB,Master of Applied Science in General Science (Research),FCY-ETM,RA-PHIW,Mr,COMPLETED,DOMESTIC,2,0,2.748,HIGHCOST,,,,,
961309,323AA,Professional Doctorate in Legal Science (Research),FCY-LAW,RA-CRG,Mr,DISCONTIN,DOMESTIC,3,0.25,3.832,LOWCOST,EQUITY LAW,100,,,
961323,244AB,Doctor of Philosophy in Public Sector Management,FCY-BAG,RA-CRG,Dr,COMPLETED,,3,0,2.5,LOWCOST,,,,,
961336,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,INT-FEE,3,0.25,4.25,HIGHCOST,,,,,
961442,230AA,Master of Arts in Communication (Research),FCY-AAD,,Ms,COMPLETED,INT-FEE,2,0.25,1,LOWCOST,,,,,
961476,230AA,Master of Arts in Communication (Research),FCY-AAD,,Mr,DISCONTIN,INT-FEE,2,0.498,0.498,LOWCOST,,,,,
961561,352AA,Professional Doctorate in Education (Research),FCY-EDU,RA-LCRA,Mr,DISCONTIN,DOMESTIC,3,0.25,3,LOWCOST,,,,,
961631,055AA,Master of Education (Research),FCY-EDU,,Mr,COMPLETED,INT-FEE,2,0.5,2,LOWCOST,,,,,
961680,323AA,Professional Doctorate in Legal Science (Research),FCY-LAW,RA-CRG,Mr,DISCONTIN,,3,0.416,1.164,LOWCOST,,,,,
961696,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,RA-ISER,Mr,DISCONTIN,DOMESTIC,3,0.5,1.5,LOWCOST,,,,,
961710,251AA,Doctor of Philosophy in Environmental Design,FCY-AAD,FCY-AAD,Mr,DISCONTIN,DOM-09,3,0.25,2.75,LOWCOST,DESIGN STUDIES,100,671699,MANUFACTURED PRODUCTS NOT ELSEWHERE CLASSIFIED,100
961724,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,DOMESTIC,3,1,4,HIGHCOST,,,,,
961736,049AA,Master of Arts in Administration (Research),FCY-BAG,,Mr,DISCONTIN,INT-FEE,2,0.444,1.498,LOWCOST,,,,,
961767,055AA,Master of Education (Research),FCY-EDU,,Ms,DISCONTIN,DOMESTIC,2,0.5,1.75,LOWCOST,,,,,
961771,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,IAE,Mr,DISCONTIN,DOMESTIC,2,0.603,3.353,HIGHCOST,,,,,
961799,323AA,Professional Doctorate in Legal Science (Research),FCY-LAW,RA-CRG,Mr,DISCONTIN,DOMESTIC,3,1,4.332,LOWCOST,,,,,
961910,327AA,Master of Arts in Tourism (Research),FCY-BAG,,Mr,DISCONTIN,DOMESTIC,2,0.25,0.5,LOWCOST,,,,,
961912,233AA,Master of Applied Science in Information & Technological Sciences (Research),FCY-ISE,RA-ISER,Mr,DISCONTIN,DOMESTIC,2,0.5,2.333,LOWCOST,,,,,
961968,055AA,Master of Education (Research),FCY-EDU,,Ms,DISCONTIN,DOMESTIC,2,0,0,LOWCOST,,,,,
961998,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,IAE,Mr,COMPLETED,DOMESTIC,3,0.25,5.75,HIGHCOST,SURFACEWATER HYDROLOGY,100,771102,LAND AND WATER MANAGEMENT,100
962166,156AB,Master of Applied Science in General Science (Research),FCY-ETM,,Dr,DISCONTIN,DOMESTIC,2,0.5,1.5,HIGHCOST,,,,,
962166,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,,3,1,3.5,HIGHCOST,,,,,
962354,144AB,Master of Arts in Sports Studies (Sports Administration)(Research),FCY-HLT,,Mr,DISCONTIN,DOMESTIC,2,1.166,1.498,,,,,,
962544,230AA,Master of Arts in Communication (Research),FCY-AAD,RA-CRG,Mr,DISCONTIN,DOMESTIC,2,1,1.998,LOWCOST,,,,,
962553,158AA,Master of Environmental Design (Research),FCY-AAD,RA-BCE,Mr,DISCONTIN,DOMESTIC,2,0.25,0.25,LOWCOST,,,,,
962639,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Mr,DISCONTIN,DOM-11,3,0.25,1.25,LOWCOST,,,,,
962740,158AA,Master of Environmental Design (Research),FCY-AAD,FCY-AAD,Mr,DISCONTIN,DOMESTIC,2,0.25,2,LOWCOST,,,,,
962782,246AA,Doctor of Philosophy in Communication,FCY-AAD,,Mr,DISCONTIN,,3,0,0,LOWCOST,,,,,
963020,230AA,Master of Arts in Communication (Research),FCY-AAD,RA-CRG,Mr,COMPLETED,DOMESTIC,2,0,2.416,LOWCOST,PROFESSIONAL CREATIVE WRITING,100,751001,LANGUAGES AND LITERATURE,100
964032,144AB,Master of Arts in Sports Studies (Sports Administration)(Research),FCY-HLT,,Mrs,DISCONTIN,DOMESTIC,2,0.166,0.166,,,,,,
964103,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Dr,COMPLETED,,3,0,3.5,LOWCOST,SOCIETY AND CULTURE NOT ELSEWHERE CLASSIFIED,100,710502,SOCIO-CULTURAL ISSUES,100
964200,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,RA-ISER,Dr,COMPLETED,,3,0.5,3.5,LOWCOST,,,,,
964423,178AA,Master of Engineering (Research),FCY-ISE,RA-ISER,Mr,COMPLETED,,2,0,1,LOWCOST,,,,,
